"","game_id","play_id","koe","kicker_player_id","kicker_player_name","pred_class","pred_prob","fg_made"
"4351","2003_11_HOU_BUF",3634,0.375641152135735,"00-0001980","K.Brown","TRUE",0.874786282621422,TRUE
"4352","2003_11_JAX_TEN",479,0.318112997998892,"00-0000313","G.Anderson","TRUE",0.893962334000369,TRUE
"4353","2003_11_JAX_TEN",705,-2.21292116511412,"00-0021462","S.Marler","TRUE",0.737640388371373,FALSE
"4354","2003_11_JAX_TEN",2323,-1.96047348011879,"00-0000313","G.Anderson","TRUE",0.653491160039598,FALSE
"4355","2003_11_JAX_TEN",2791,0.532713786253601,"00-0021462","S.Marler","TRUE",0.822428737915466,TRUE
"4356","2003_11_KC_CIN",1376,0.192257090964101,"32013030-2d30-3031-3935-33361f008d8d","S.Graham","TRUE",0.935914303011966,TRUE
"4357","2003_11_KC_CIN",1738,-1.92656488986158,"32013030-2d30-3031-3935-33361f008d8d","S.Graham","TRUE",0.642188296620526,FALSE
"4358","2003_11_KC_CIN",1945,0.470094437578102,"00-0000282","M.Andersen","TRUE",0.843301854140633,TRUE
"4359","2003_11_KC_CIN",2156,0.554768651613688,"00-0000282","M.Andersen","TRUE",0.815077116128771,TRUE
"4360","2003_11_KC_CIN",2553,-2.18381899380759,"00-0000282","M.Andersen","TRUE",0.72793966460253,FALSE
"4361","2003_11_MIN_OAK",677,-2.4648700367619,"00-0021080","A.Elling","TRUE",0.821623345587299,FALSE
"4362","2003_11_MIN_OAK",1082,0.381347423620323,"00-0021080","A.Elling","TRUE",0.872884192126559,TRUE
"4363","2003_11_MIN_OAK",2005,-2.20972082287379,"00-0021080","A.Elling","TRUE",0.736573607624597,FALSE
"4364","2003_11_MIN_OAK",3017,-1.67144448376342,"32013030-2d30-3031-3936-3436cd59f424","S.Janikowski","TRUE",0.557148161254473,FALSE
"4365","2003_11_NYG_PHI",191,0.251164805732228,"32013030-2d30-3032-3035-373844bb2525","M.Bryant","TRUE",0.916278398089257,TRUE
"4366","2003_11_NYJ_IND",275,0.203673623797771,"00-0016830","M.Vanderjagt","TRUE",0.932108792067409,TRUE
"4367","2003_11_NYJ_IND",1549,0.583240091048464,"00-0001759","D.Brien","TRUE",0.805586636317179,TRUE
"4368","2003_11_PIT_SF",1092,0.310164438632953,"00-0012875","T.Peterson","TRUE",0.896611853789016,TRUE
"4369","2003_11_PIT_SF",2917,0.122280972931939,"00-0012875","T.Peterson","TRUE",0.959239675689354,TRUE
"4370","2003_11_PIT_SF",3099,-2.10945042208286,"00-0020737","J.Reed","TRUE",0.703150140694285,FALSE
"4371","2003_11_PIT_SF",3268,0.829329489152653,"00-0012875","T.Peterson","TRUE",0.723556836949116,TRUE
"4372","2003_11_SD_DEN",737,0.709023965116216,"00-0004811","J.Elam","TRUE",0.763658678294595,TRUE
"4373","2003_11_SD_DEN",1315,0.120996019720139,"00-0004811","J.Elam","TRUE",0.95966799342662,TRUE
"4374","2003_11_SD_DEN",1807,-2.76617173834948,"00-0004811","J.Elam","TRUE",0.922057246116493,FALSE
"4375","2003_11_SD_DEN",3105,0.194247762133434,"00-0019019","M.Knorr","TRUE",0.935250745955522,TRUE
"4376","2003_11_STL_CHI",1005,0.667761179952485,"00-0017693","J.Wilkins","TRUE",0.777412940015838,TRUE
